Z_0,gene,abs_loading,factor,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,Z_7,Z_8,Z_9,Z_10,Z_11,Z_12,Z_13,Z_14,Z_15,Z_16,Z_17,Z_18,Z_19
,ENSG00000148346.12,0.49700978,Z_15,,,,,,,,,,,,,,,0.49700978,,,,
,ENSG00000211592.8,0.38581967,Z_15,,,,,,,,,,,,,,,0.38581967,,,,
,ENSG00000125144.14,0.35403076,Z_15,,,,,,,,,,,,,,,-0.35403076,,,,
,ENSG00000100097.12,0.32775682,Z_15,,,,,,,,,,,,,,,-0.32775682,,,,
,ENSG00000214078.13,0.30717942,Z_15,,,,,,,,,,,,,,,0.30717942,,,,
,ENSG00000171431.4,0.30368835,Z_15,,,,,,,,,,,,,,,-0.30368835,,,,
,ENSG00000129824.16,0.3030387,Z_15,,,,,,,,,,,,,,,-0.3030387,,,,
,ENSG00000166557.14,0.29694462,Z_15,,,,,,,,,,,,,,,-0.29694462,,,,
,ENSG00000130720.13,0.29478776,Z_15,,,,,,,,,,,,,,,0.29478776,,,,
,ENSG00000129538.14,0.2943902,Z_15,,,,,,,,,,,,,,,-0.2943902,,,,
,ENSG00000173467.9,0.28804845,Z_15,,,,,,,,,,,,,,,-0.28804845,,,,
,ENSG00000115009.13,0.27610123,Z_15,,,,,,,,,,,,,,,0.27610123,,,,
,ENSG00000108244.17,0.27183422,Z_15,,,,,,,,,,,,,,,-0.27183422,,,,
,ENSG00000140279.13,0.26560247,Z_15,,,,,,,,,,,,,,,0.26560247,,,,
,ENSG00000215712.11,0.2635163,Z_15,,,,,,,,,,,,,,,-0.2635163,,,,
,ENSG00000127125.9,0.2634627,Z_15,,,,,,,,,,,,,,,-0.2634627,,,,
,ENSG00000065154.12,0.26311955,Z_15,,,,,,,,,,,,,,,0.26311955,,,,
,ENSG00000115457.10,0.2609898,Z_15,,,,,,,,,,,,,,,-0.2609898,,,,
,ENSG00000057608.17,0.25842056,Z_15,,,,,,,,,,,,,,,-0.25842056,,,,
,ENSG00000197249.14,0.25405675,Z_15,,,,,,,,,,,,,,,0.25405675,,,,
,ENSG00000137563.13,0.25376168,Z_15,,,,,,,,,,,,,,,-0.25376168,,,,
,ENSG00000188373.5,0.25346163,Z_15,,,,,,,,,,,,,,,0.25346163,,,,
,ENSG00000147872.10,0.25320125,Z_15,,,,,,,,,,,,,,,-0.25320125,,,,
,ENSG00000065361.17,0.25312677,Z_15,,,,,,,,,,,,,,,0.25312677,,,,
,ENSG00000015413.9,0.25264305,Z_15,,,,,,,,,,,,,,,-0.25264305,,,,
,ENSG00000268621.6,0.25149038,Z_15,,,,,,,,,,,,,,,0.25149038,,,,
,ENSG00000130513.6,0.25084043,Z_15,,,,,,,,,,,,,,,0.25084043,,,,
,ENSG00000175567.11,0.24925296,Z_15,,,,,,,,,,,,,,,-0.24925296,,,,
,ENSG00000091138.13,0.24437134,Z_15,,,,,,,,,,,,,,,0.24437134,,,,
,ENSG00000106066.15,0.24388078,Z_15,,,,,,,,,,,,,,,0.24388078,,,,
,ENSG00000135046.14,0.24041565,Z_15,,,,,,,,,,,,,,,-0.24041565,,,,
,ENSG00000159182.5,0.23721048,Z_15,,,,,,,,,,,,,,,-0.23721048,,,,
,ENSG00000100075.10,0.23529622,Z_15,,,,,,,,,,,,,,,-0.23529622,,,,
,ENSG00000122711.9,0.23517369,Z_15,,,,,,,,,,,,,,,-0.23517369,,,,
,ENSG00000177984.7,0.23431523,Z_15,,,,,,,,,,,,,,,-0.23431523,,,,
,ENSG00000119042.17,0.23351277,Z_15,,,,,,,,,,,,,,,0.23351277,,,,
,ENSG00000021300.14,0.23033623,Z_15,,,,,,,,,,,,,,,0.23033623,,,,
,ENSG00000073067.14,0.22696386,Z_15,,,,,,,,,,,,,,,0.22696386,,,,
,ENSG00000244509.4,0.22589493,Z_15,,,,,,,,,,,,,,,-0.22589493,,,,
,ENSG00000103355.14,0.22573155,Z_15,,,,,,,,,,,,,,,0.22573155,,,,
,ENSG00000197457.10,0.22503185,Z_15,,,,,,,,,,,,,,,0.22503185,,,,
,ENSG00000171456.20,0.22098777,Z_15,,,,,,,,,,,,,,,0.22098777,,,,
,ENSG00000160180.17,0.2198929,Z_15,,,,,,,,,,,,,,,0.2198929,,,,
,ENSG00000162772.17,0.21864901,Z_15,,,,,,,,,,,,,,,0.21864901,,,,
,ENSG00000137673.9,0.21704145,Z_15,,,,,,,,,,,,,,,0.21704145,,,,
,ENSG00000131746.13,0.21611942,Z_15,,,,,,,,,,,,,,,-0.21611942,,,,
,ENSG00000106541.12,0.21562432,Z_15,,,,,,,,,,,,,,,-0.21562432,,,,
,ENSG00000101457.13,0.21482013,Z_15,,,,,,,,,,,,,,,0.21482013,,,,
,ENSG00000124253.11,0.21447106,Z_15,,,,,,,,,,,,,,,0.21447106,,,,
,ENSG00000141741.12,0.21351643,Z_15,,,,,,,,,,,,,,,-0.21351643,,,,
,ENSG00000211592.8,0.4657474,Z_16,,,,,,,,,,,,,,,,0.4657474,,,
,ENSG00000155850.8,0.34809628,Z_16,,,,,,,,,,,,,,,,-0.34809628,,,
,ENSG00000268621.6,0.33612493,Z_16,,,,,,,,,,,,,,,,0.33612493,,,
,ENSG00000115386.6,0.3302386,Z_16,,,,,,,,,,,,,,,,0.3302386,,,
,ENSG00000124102.5,0.33012122,Z_16,,,,,,,,,,,,,,,,0.33012122,,,
,ENSG00000148346.12,0.31191117,Z_16,,,,,,,,,,,,,,,,0.31191117,,,
,ENSG00000163586.10,0.30297947,Z_16,,,,,,,,,,,,,,,,-0.30297947,,,
,ENSG00000174992.8,0.3024627,Z_16,,,,,,,,,,,,,,,,0.3024627,,,
,ENSG00000182600.9,0.27927688,Z_16,,,,,,,,,,,,,,,,0.27927688,,,
,ENSG00000211892.4,0.2721821,Z_16,,,,,,,,,,,,,,,,0.2721821,,,
,ENSG00000186395.9,0.26505747,Z_16,,,,,,,,,,,,,,,,0.26505747,,,
,ENSG00000131746.13,0.26131278,Z_16,,,,,,,,,,,,,,,,0.26131278,,,
,ENSG00000124299.15,0.24502409,Z_16,,,,,,,,,,,,,,,,-0.24502409,,,
,ENSG00000100097.12,0.24398525,Z_16,,,,,,,,,,,,,,,,0.24398525,,,
,ENSG00000164822.5,0.23820226,Z_16,,,,,,,,,,,,,,,,-0.23820226,,,
,ENSG00000141682.12,0.23371251,Z_16,,,,,,,,,,,,,,,,-0.23371251,,,
,ENSG00000203760.9,0.22652619,Z_16,,,,,,,,,,,,,,,,0.22652619,,,
,ENSG00000125775.15,0.21764877,Z_16,,,,,,,,,,,,,,,,0.21764877,,,
,ENSG00000134240.12,0.21739309,Z_16,,,,,,,,,,,,,,,,-0.21739309,,,
,ENSG00000197273.4,0.21412626,Z_16,,,,,,,,,,,,,,,,-0.21412626,,,
,ENSG00000172016.16,0.208412,Z_16,,,,,,,,,,,,,,,,-0.208412,,,
,ENSG00000007952.18,0.20714833,Z_16,,,,,,,,,,,,,,,,-0.20714833,,,
,ENSG00000120738.8,0.20553473,Z_16,,,,,,,,,,,,,,,,-0.20553473,,,
,ENSG00000103194.16,0.20182368,Z_16,,,,,,,,,,,,,,,,-0.20182368,,,
,ENSG00000244509.4,0.2007787,Z_16,,,,,,,,,,,,,,,,-0.2007787,,,
,ENSG00000172053.18,0.19962257,Z_16,,,,,,,,,,,,,,,,-0.19962257,,,
,ENSG00000119042.17,0.19837631,Z_16,,,,,,,,,,,,,,,,-0.19837631,,,
,ENSG00000143416.21,0.19599238,Z_16,,,,,,,,,,,,,,,,-0.19599238,,,
,ENSG00000156587.16,0.19392048,Z_16,,,,,,,,,,,,,,,,0.19392048,,,
,ENSG00000243709.1,0.19135836,Z_16,,,,,,,,,,,,,,,,-0.19135836,,,
,ENSG00000204287.14,0.1901703,Z_16,,,,,,,,,,,,,,,,0.1901703,,,
,ENSG00000168672.4,0.1893878,Z_16,,,,,,,,,,,,,,,,-0.1893878,,,
,ENSG00000198862.14,0.18921113,Z_16,,,,,,,,,,,,,,,,-0.18921113,,,
,ENSG00000117318.9,0.18434621,Z_16,,,,,,,,,,,,,,,,-0.18434621,,,
,ENSG00000141753.7,0.18248543,Z_16,,,,,,,,,,,,,,,,0.18248543,,,
,ENSG00000124198.10,0.18236716,Z_16,,,,,,,,,,,,,,,,-0.18236716,,,
,ENSG00000185201.17,0.18079457,Z_16,,,,,,,,,,,,,,,,0.18079457,,,
,ENSG00000164056.11,0.1804466,Z_16,,,,,,,,,,,,,,,,-0.1804466,,,
,ENSG00000075539.15,0.17925215,Z_16,,,,,,,,,,,,,,,,-0.17925215,,,
,ENSG00000117394.24,0.17854936,Z_16,,,,,,,,,,,,,,,,-0.17854936,,,
,ENSG00000165672.7,0.17779608,Z_16,,,,,,,,,,,,,,,,-0.17779608,,,
,ENSG00000116761.12,0.1777604,Z_16,,,,,,,,,,,,,,,,0.1777604,,,
,ENSG00000115457.10,0.176229,Z_16,,,,,,,,,,,,,,,,-0.176229,,,
,ENSG00000181019.13,0.17611006,Z_16,,,,,,,,,,,,,,,,0.17611006,,,
,ENSG00000115009.13,0.17526574,Z_16,,,,,,,,,,,,,,,,-0.17526574,,,
,ENSG00000167315.18,0.17506133,Z_16,,,,,,,,,,,,,,,,-0.17506133,,,
,ENSG00000173221.14,0.1747195,Z_16,,,,,,,,,,,,,,,,0.1747195,,,
,ENSG00000198380.13,0.17295964,Z_16,,,,,,,,,,,,,,,,-0.17295964,,,
,ENSG00000066279.19,0.17155822,Z_16,,,,,,,,,,,,,,,,-0.17155822,,,
,ENSG00000065154.12,0.17098859,Z_16,,,,,,,,,,,,,,,,-0.17098859,,,
,ENSG00000129824.16,0.4359521,Z_17,,,,,,,,,,,,,,,,,-0.4359521,,
,ENSG00000198786.2,0.33795607,Z_17,,,,,,,,,,,,,,,,,0.33795607,,
,ENSG00000234745.13,0.279725,Z_17,,,,,,,,,,,,,,,,,0.279725,,
,ENSG00000142089.17,0.27682325,Z_17,,,,,,,,,,,,,,,,,0.27682325,,
,ENSG00000084073.10,0.26409304,Z_17,,,,,,,,,,,,,,,,,-0.26409304,,
,ENSG00000266088.6,0.25236735,Z_17,,,,,,,,,,,,,,,,,-0.25236735,,
,ENSG00000115009.13,0.2511187,Z_17,,,,,,,,,,,,,,,,,0.2511187,,
,ENSG00000174992.8,0.24746077,Z_17,,,,,,,,,,,,,,,,,-0.24746077,,
,ENSG00000073067.14,0.23380841,Z_17,,,,,,,,,,,,,,,,,0.23380841,,
,ENSG00000143401.15,0.22273959,Z_17,,,,,,,,,,,,,,,,,-0.22273959,,
,ENSG00000125378.16,0.21842071,Z_17,,,,,,,,,,,,,,,,,-0.21842071,,
,ENSG00000215712.11,0.21465608,Z_17,,,,,,,,,,,,,,,,,-0.21465608,,
,ENSG00000151500.15,0.21165669,Z_17,,,,,,,,,,,,,,,,,-0.21165669,,
,ENSG00000167325.15,0.21144563,Z_17,,,,,,,,,,,,,,,,,-0.21144563,,
,ENSG00000198692.10,0.21118315,Z_17,,,,,,,,,,,,,,,,,-0.21118315,,
,ENSG00000132341.12,0.20522833,Z_17,,,,,,,,,,,,,,,,,0.20522833,,
,ENSG00000245532.9,0.20363078,Z_17,,,,,,,,,,,,,,,,,0.20363078,,
,ENSG00000115414.21,0.20297052,Z_17,,,,,,,,,,,,,,,,,0.20297052,,
,ENSG00000175606.11,0.20178677,Z_17,,,,,,,,,,,,,,,,,-0.20178677,,
,ENSG00000136108.15,0.1976154,Z_17,,,,,,,,,,,,,,,,,0.1976154,,
,ENSG00000183036.11,0.1971372,Z_17,,,,,,,,,,,,,,,,,-0.1971372,,
,ENSG00000021300.14,0.19591828,Z_17,,,,,,,,,,,,,,,,,-0.19591828,,
,ENSG00000163586.10,0.19529973,Z_17,,,,,,,,,,,,,,,,,0.19529973,,
,ENSG00000198695.2,0.19503695,Z_17,,,,,,,,,,,,,,,,,0.19503695,,
,ENSG00000136943.12,0.19366942,Z_17,,,,,,,,,,,,,,,,,-0.19366942,,
,ENSG00000106066.15,0.18904369,Z_17,,,,,,,,,,,,,,,,,-0.18904369,,
,ENSG00000141741.12,0.18829963,Z_17,,,,,,,,,,,,,,,,,-0.18829963,,
,ENSG00000134757.5,0.18711084,Z_17,,,,,,,,,,,,,,,,,-0.18711084,,
,ENSG00000109787.13,0.18708251,Z_17,,,,,,,,,,,,,,,,,-0.18708251,,
,ENSG00000154978.13,0.18668869,Z_17,,,,,,,,,,,,,,,,,-0.18668869,,
,ENSG00000135919.14,0.18616073,Z_17,,,,,,,,,,,,,,,,,-0.18616073,,
,ENSG00000100097.12,0.18548518,Z_17,,,,,,,,,,,,,,,,,-0.18548518,,
,ENSG00000164733.22,0.18106669,Z_17,,,,,,,,,,,,,,,,,0.18106669,,
,ENSG00000076003.5,0.18079689,Z_17,,,,,,,,,,,,,,,,,-0.18079689,,
,ENSG00000109846.9,0.18050763,Z_17,,,,,,,,,,,,,,,,,-0.18050763,,
,ENSG00000178999.13,0.18035021,Z_17,,,,,,,,,,,,,,,,,-0.18035021,,
,ENSG00000164822.5,0.18008667,Z_17,,,,,,,,,,,,,,,,,-0.18008667,,
,ENSG00000074266.22,0.17942704,Z_17,,,,,,,,,,,,,,,,,-0.17942704,,
,ENSG00000147535.17,0.17714372,Z_17,,,,,,,,,,,,,,,,,-0.17714372,,
,ENSG00000222724.1,0.17634039,Z_17,,,,,,,,,,,,,,,,,0.17634039,,
,ENSG00000108064.11,0.1757435,Z_17,,,,,,,,,,,,,,,,,-0.1757435,,
,ENSG00000110442.12,0.17545548,Z_17,,,,,,,,,,,,,,,,,-0.17545548,,
,ENSG00000160182.3,0.17523941,Z_17,,,,,,,,,,,,,,,,,0.17523941,,
,ENSG00000019582.16,0.17494021,Z_17,,,,,,,,,,,,,,,,,0.17494021,,
,ENSG00000163734.4,0.17486855,Z_17,,,,,,,,,,,,,,,,,0.17486855,,
,ENSG00000015413.9,0.1746913,Z_17,,,,,,,,,,,,,,,,,0.1746913,,
,ENSG00000122711.9,0.17454092,Z_17,,,,,,,,,,,,,,,,,0.17454092,,
,ENSG00000117632.23,0.1745204,Z_17,,,,,,,,,,,,,,,,,-0.1745204,,
,ENSG00000136104.21,0.17442119,Z_17,,,,,,,,,,,,,,,,,-0.17442119,,
,ENSG00000211592.8,0.1735276,Z_17,,,,,,,,,,,,,,,,,0.1735276,,
,ENSG00000234745.13,0.37636453,Z_18,,,,,,,,,,,,,,,,,,-0.37636453,
,ENSG00000160180.17,0.36540943,Z_18,,,,,,,,,,,,,,,,,,-0.36540943,
,ENSG00000125144.14,0.35822475,Z_18,,,,,,,,,,,,,,,,,,-0.35822475,
,ENSG00000102054.18,0.34091297,Z_18,,,,,,,,,,,,,,,,,,-0.34091297,
,ENSG00000204389.10,0.31408298,Z_18,,,,,,,,,,,,,,,,,,-0.31408298,
,ENSG00000166710.21,0.31308728,Z_18,,,,,,,,,,,,,,,,,,-0.31308728,
,ENSG00000162896.6,0.30979073,Z_18,,,,,,,,,,,,,,,,,,-0.30979073,
,ENSG00000106211.10,0.30965415,Z_18,,,,,,,,,,,,,,,,,,-0.30965415,
,ENSG00000251562.8,0.29082802,Z_18,,,,,,,,,,,,,,,,,,0.29082802,
,ENSG00000204287.14,0.2810731,Z_18,,,,,,,,,,,,,,,,,,-0.2810731,
,ENSG00000130164.14,0.28090957,Z_18,,,,,,,,,,,,,,,,,,0.28090957,
,ENSG00000117523.17,0.27426487,Z_18,,,,,,,,,,,,,,,,,,0.27426487,
,ENSG00000240065.8,0.26869524,Z_18,,,,,,,,,,,,,,,,,,-0.26869524,
,ENSG00000057608.17,0.26459768,Z_18,,,,,,,,,,,,,,,,,,-0.26459768,
,ENSG00000086548.9,0.2539107,Z_18,,,,,,,,,,,,,,,,,,-0.2539107,
,ENSG00000211897.9,0.24854282,Z_18,,,,,,,,,,,,,,,,,,0.24854282,
,ENSG00000136986.10,0.24777105,Z_18,,,,,,,,,,,,,,,,,,-0.24777105,
,ENSG00000178878.13,0.2470158,Z_18,,,,,,,,,,,,,,,,,,0.2470158,
,ENSG00000142089.17,0.24037085,Z_18,,,,,,,,,,,,,,,,,,-0.24037085,
,ENSG00000127125.9,0.23864913,Z_18,,,,,,,,,,,,,,,,,,-0.23864913,
,ENSG00000122034.17,0.23669532,Z_18,,,,,,,,,,,,,,,,,,-0.23669532,
,ENSG00000141934.10,0.2360117,Z_18,,,,,,,,,,,,,,,,,,-0.2360117,
,ENSG00000100526.20,0.23318665,Z_18,,,,,,,,,,,,,,,,,,-0.23318665,
,ENSG00000173467.9,0.2298484,Z_18,,,,,,,,,,,,,,,,,,0.2298484,
,ENSG00000138772.13,0.22883767,Z_18,,,,,,,,,,,,,,,,,,-0.22883767,
,ENSG00000206503.13,0.22648568,Z_18,,,,,,,,,,,,,,,,,,-0.22648568,
,ENSG00000140279.13,0.22311793,Z_18,,,,,,,,,,,,,,,,,,-0.22311793,
,ENSG00000211896.7,0.22259308,Z_18,,,,,,,,,,,,,,,,,,0.22259308,
,ENSG00000129538.14,0.22238609,Z_18,,,,,,,,,,,,,,,,,,-0.22238609,
,ENSG00000114315.4,0.22196423,Z_18,,,,,,,,,,,,,,,,,,0.22196423,
,ENSG00000108055.10,0.22000206,Z_18,,,,,,,,,,,,,,,,,,-0.22000206,
,ENSG00000086065.14,0.2180575,Z_18,,,,,,,,,,,,,,,,,,-0.2180575,
,ENSG00000241186.10,0.21767715,Z_18,,,,,,,,,,,,,,,,,,-0.21767715,
,ENSG00000159182.5,0.21738212,Z_18,,,,,,,,,,,,,,,,,,0.21738212,
,ENSG00000170606.15,0.21625422,Z_18,,,,,,,,,,,,,,,,,,-0.21625422,
,ENSG00000110442.12,0.20947343,Z_18,,,,,,,,,,,,,,,,,,-0.20947343,
,ENSG00000147804.10,0.20880912,Z_18,,,,,,,,,,,,,,,,,,-0.20880912,
,ENSG00000139508.15,0.20367834,Z_18,,,,,,,,,,,,,,,,,,-0.20367834,
,ENSG00000134057.15,0.20347157,Z_18,,,,,,,,,,,,,,,,,,0.20347157,
,ENSG00000166143.10,0.20157617,Z_18,,,,,,,,,,,,,,,,,,-0.20157617,
,ENSG00000137364.5,0.20152801,Z_18,,,,,,,,,,,,,,,,,,-0.20152801,
,ENSG00000211592.8,0.19974042,Z_18,,,,,,,,,,,,,,,,,,0.19974042,
,ENSG00000135916.16,0.19963859,Z_18,,,,,,,,,,,,,,,,,,-0.19963859,
,ENSG00000161055.4,0.19695938,Z_18,,,,,,,,,,,,,,,,,,-0.19695938,
,ENSG00000101911.13,0.1969317,Z_18,,,,,,,,,,,,,,,,,,-0.1969317,
,ENSG00000181019.13,0.19671337,Z_18,,,,,,,,,,,,,,,,,,-0.19671337,
,ENSG00000137547.9,0.19658095,Z_18,,,,,,,,,,,,,,,,,,-0.19658095,
,ENSG00000089685.15,0.1945744,Z_18,,,,,,,,,,,,,,,,,,0.1945744,
,ENSG00000091138.13,0.19318815,Z_18,,,,,,,,,,,,,,,,,,-0.19318815,
,ENSG00000151490.15,0.19196767,Z_18,,,,,,,,,,,,,,,,,,-0.19196767,
,ENSG00000173467.9,0.39067855,Z_19,,,,,,,,,,,,,,,,,,,0.39067855
,ENSG00000204397.9,0.33796757,Z_19,,,,,,,,,,,,,,,,,,,0.33796757
,ENSG00000160551.12,0.3297641,Z_19,,,,,,,,,,,,,,,,,,,0.3297641
,ENSG00000148450.13,0.32099724,Z_19,,,,,,,,,,,,,,,,,,,0.32099724
,ENSG00000211592.8,0.2868362,Z_19,,,,,,,,,,,,,,,,,,,0.2868362
,ENSG00000108244.17,0.28682423,Z_19,,,,,,,,,,,,,,,,,,,0.28682423
,ENSG00000115457.10,0.28335768,Z_19,,,,,,,,,,,,,,,,,,,0.28335768
,ENSG00000141753.7,0.27508438,Z_19,,,,,,,,,,,,,,,,,,,0.27508438
,ENSG00000237643.2,0.26828864,Z_19,,,,,,,,,,,,,,,,,,,0.26828864
,ENSG00000166710.21,0.26323476,Z_19,,,,,,,,,,,,,,,,,,,0.26323476
,ENSG00000105388.16,0.2588309,Z_19,,,,,,,,,,,,,,,,,,,0.2588309
,ENSG00000155850.8,0.2500705,Z_19,,,,,,,,,,,,,,,,,,,-0.2500705
,ENSG00000141738.14,0.24988045,Z_19,,,,,,,,,,,,,,,,,,,0.24988045
,ENSG00000206503.13,0.24750686,Z_19,,,,,,,,,,,,,,,,,,,0.24750686
,ENSG00000150782.12,0.24330568,Z_19,,,,,,,,,,,,,,,,,,,0.24330568
,ENSG00000166557.14,0.23739076,Z_19,,,,,,,,,,,,,,,,,,,0.23739076
,ENSG00000050405.13,0.235866,Z_19,,,,,,,,,,,,,,,,,,,-0.235866
,ENSG00000244509.4,0.23420021,Z_19,,,,,,,,,,,,,,,,,,,-0.23420021
,ENSG00000127125.9,0.23332445,Z_19,,,,,,,,,,,,,,,,,,,0.23332445
,ENSG00000173702.7,0.2318572,Z_19,,,,,,,,,,,,,,,,,,,0.2318572
,ENSG00000156603.19,0.23009531,Z_19,,,,,,,,,,,,,,,,,,,0.23009531
,ENSG00000177984.7,0.22799896,Z_19,,,,,,,,,,,,,,,,,,,-0.22799896
,ENSG00000103355.14,0.22772,Z_19,,,,,,,,,,,,,,,,,,,0.22772
,ENSG00000197273.4,0.22586732,Z_19,,,,,,,,,,,,,,,,,,,-0.22586732
,ENSG00000187840.5,0.22151388,Z_19,,,,,,,,,,,,,,,,,,,0.22151388
,ENSG00000171202.7,0.2158242,Z_19,,,,,,,,,,,,,,,,,,,0.2158242
,ENSG00000196954.14,0.21471354,Z_19,,,,,,,,,,,,,,,,,,,0.21471354
,ENSG00000158050.5,0.2146618,Z_19,,,,,,,,,,,,,,,,,,,-0.2146618
,ENSG00000198786.2,0.21449248,Z_19,,,,,,,,,,,,,,,,,,,-0.21449248
,ENSG00000168955.4,0.2123644,Z_19,,,,,,,,,,,,,,,,,,,0.2123644
,ENSG00000163032.12,0.21203803,Z_19,,,,,,,,,,,,,,,,,,,0.21203803
,ENSG00000079385.23,0.21165644,Z_19,,,,,,,,,,,,,,,,,,,0.21165644
,ENSG00000088325.16,0.2110024,Z_19,,,,,,,,,,,,,,,,,,,0.2110024
,ENSG00000159182.5,0.21039023,Z_19,,,,,,,,,,,,,,,,,,,-0.21039023
,ENSG00000014216.16,0.20869377,Z_19,,,,,,,,,,,,,,,,,,,0.20869377
,ENSG00000111665.12,0.20715024,Z_19,,,,,,,,,,,,,,,,,,,0.20715024
,ENSG00000072274.13,0.20590624,Z_19,,,,,,,,,,,,,,,,,,,-0.20590624
,ENSG00000148346.12,0.20572473,Z_19,,,,,,,,,,,,,,,,,,,-0.20572473
,ENSG00000079459.13,0.20487191,Z_19,,,,,,,,,,,,,,,,,,,-0.20487191
,ENSG00000154978.13,0.20456071,Z_19,,,,,,,,,,,,,,,,,,,-0.20456071
,ENSG00000204525.17,0.20217241,Z_19,,,,,,,,,,,,,,,,,,,0.20217241
,ENSG00000272398.6,0.20126027,Z_19,,,,,,,,,,,,,,,,,,,0.20126027
,ENSG00000204389.10,0.19977155,Z_19,,,,,,,,,,,,,,,,,,,-0.19977155
,ENSG00000167797.8,0.19944118,Z_19,,,,,,,,,,,,,,,,,,,0.19944118
,ENSG00000021300.14,0.19938575,Z_19,,,,,,,,,,,,,,,,,,,0.19938575
,ENSG00000101333.18,0.1984702,Z_19,,,,,,,,,,,,,,,,,,,-0.1984702
,ENSG00000159658.15,0.19823112,Z_19,,,,,,,,,,,,,,,,,,,0.19823112
,ENSG00000182240.16,0.19793041,Z_19,,,,,,,,,,,,,,,,,,,0.19793041
,ENSG00000100526.20,0.19733828,Z_19,,,,,,,,,,,,,,,,,,,0.19733828
,ENSG00000156587.16,0.19388351,Z_19,,,,,,,,,,,,,,,,,,,0.19388351
